location,bedrooms,bath,size,price
"MotijheelExtension,Motijheel,Dhaka",3,2,1750,9500000
"MotijheelExtension,Motijheel,Dhaka",3,2,1615,9500000
"MotijheelExtension,Motijheel,Dhaka",3,2,1615,9500000
"Sector5,Uttara,Dhaka",2,2,807,5200000
"BlockG,BashundharaR-A,Dhaka",4,4,3100,40000000
"EastManiknagar,Maniknagar,Dhaka",3,3,1300,6600000
"EastManiknagar,Maniknagar,Dhaka",3,3,1300,6600000
"EastManiknagar,Maniknagar,Dhaka",3,3,1300,6600000
"Narinda,Sutrapur,Dhaka",12,10,3500,13000000
"AbdulAzizLane,Lalbagh,Dhaka",2,1,1260,32500000
"KhalifaGhat,Kamrangirchar,Dhaka",3,3,3600,48400000
"Bochila,Mohammadpur,Dhaka",6,6,2545,101000000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"EastRampura,Rampura,Dhaka",3,3,1100,6800000
"EastRampura,Rampura,Dhaka",2,2,950,5000000
"Pirerbag,Mirpur,Dhaka",4,3,1900,10000000
"Pirerbag,Mirpur,Dhaka",3,3,1400,8200000
"SouthMonipur,Mirpur,Dhaka",3,3,1250,6500000
"Pirerbag,Mirpur,Dhaka",3,3,1000,4000000
"BlockJ,BashundharaR-A,Dhaka",3,4,1695,13500000
"BlockJ,BashundharaR-A,Dhaka",3,4,1695,13500000
"BlockJ,BashundharaR-A,Dhaka",3,4,1695,13500000
"BlockJ,BashundharaR-A,Dhaka",3,4,1695,13500000
"KhilbariTek,Badda,Dhaka",3,3,1300,5460000
"Tikatuli,Sutrapur,Dhaka",3,3,1475,11000000
"NobodoyHousingSociety,Mohammadpur,Dhaka",3,3,1120,6500000
"BlockI,BashundharaR-A,Dhaka",7,8,9300,65000000
"Pirerbag,Mirpur,Dhaka",3,3,1400,8200000
"Pirerbag,Mirpur,Dhaka",3,3,1400,8200000
"MerulBadda,Badda,Dhaka",3,3,1250,6875000
"Tikatuli,Sutrapur,Dhaka",3,3,1425,11000000
"BaddaNagorLane,Hazaribag,Dhaka",2,2,850,2975000
"MerulBadda,Badda,Dhaka",3,3,1225,6737500
"MerulBadda,Badda,Dhaka",3,3,1050,5775000
"MerulBadda,Badda,Dhaka",3,3,1050,5775000
"MerulBadda,Badda,Dhaka",3,3,1225,6737500
"Pirerbag,Mirpur,Dhaka",3,3,1400,8400000
"Pirerbag,Mirpur,Dhaka",3,3,1400,8200000
"Bochila,Mohammadpur,Dhaka",3,3,1445,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1445,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1445,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1445,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1445,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1445,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1445,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1445,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1445,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1445,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1455,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1455,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1455,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1455,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1455,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1445,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1455,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1455,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1445,4000000
"MerulBadda,Badda,Dhaka",3,3,1250,6875000
"MerulBadda,Badda,Dhaka",3,3,1250,6875000
"MerulBadda,Badda,Dhaka",3,3,1075,5912500
"MerulBadda,Badda,Dhaka",3,3,1075,5912500
"MerulBadda,Badda,Dhaka",3,3,1225,6737500
"MerulBadda,Badda,Dhaka",3,3,1050,5775000
"MerulBadda,Badda,Dhaka",3,3,1075,5912500
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"BlockE,Lalmatia,Dhaka",3,3,1385,22160000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"BaddaNagorLane,Hazaribag,Dhaka",2,2,850,2975000
"BaddaNagorLane,Hazaribag,Dhaka",2,2,625,2187500
"Bochila,Mohammadpur,Dhaka",3,3,1455,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1455,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1455,4000000
"Bochila,Mohammadpur,Dhaka",3,3,1455,4000000
"SouthBanasreeProject,Banasree,Dhaka",3,3,1600,8000000
"Kallyanpur,Mirpur,Dhaka",3,3,1200,4300000
"RoadNo2,Shyamoli,Dhaka",3,2,1250,8000000
"BlockA,BashundharaR-A,Dhaka",3,3,1790,10000000
"BlockA,BashundharaR-A,Dhaka",3,3,1790,10000000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"BaddaNagorLane,Hazaribag,Dhaka",2,2,850,2975000
"BaddaNagorLane,Hazaribag,Dhaka",2,2,625,2187000
"BaddaNagorLane,Hazaribag,Dhaka",2,2,625,2187500
"UttarBadda,Badda,Dhaka",3,3,1337,8022000
"UttarBadda,Badda,Dhaka",3,3,1523,9138000
"UttarBadda,Badda,Dhaka",3,3,1320,7920000
"UttarBadda,Badda,Dhaka",3,3,1337,8022000
"UttarBadda,Badda,Dhaka",3,3,1320,7920000
"UttarBadda,Badda,Dhaka",3,3,1320,7920000
"UttarBadda,Badda,Dhaka",3,3,1523,9138000
"UttarBadda,Badda,Dhaka",3,3,1337,8022000
"UttarBadda,Badda,Dhaka",3,3,1523,9138000
"UttarBadda,Badda,Dhaka",3,3,1320,7920000
"UttarBadda,Badda,Dhaka",3,3,1337,8022000
"UttarBadda,Badda,Dhaka",3,3,1320,7920000
"UttarBadda,Badda,Dhaka",3,3,1523,9138000
"UttarBadda,Badda,Dhaka",3,3,1337,8022000
"UttarBadda,Badda,Dhaka",3,3,1523,9138000
"MiddleMonipur,Mirpur,Dhaka",2,2,1000,4000000
"BlockH,Banasree,Dhaka",3,3,1200,6600000
"BlockH,Banasree,Dhaka",3,3,1200,6600000
"BlockH,Banasree,Dhaka",3,3,1280,7000000
"BlockH,Banasree,Dhaka",3,3,1220,6700000
"BlockH,Banasree,Dhaka",3,3,1200,6600000
"SunibirHousingSociety,Adabor,Dhaka",2,2,750,3800000
"BlockH,Banasree,Dhaka",3,3,1220,6700000
"BlockH,Banasree,Dhaka",3,3,1200,6600000
"BlockH,Banasree,Dhaka",3,3,1280,7000000
"MalibagBazarRd,Malibagh,Dhaka",2,2,1070,6000000
"SunibirHousingSociety,Adabor,Dhaka",2,2,750,3800000
"SunibirHousingSociety,Adabor,Dhaka",2,2,750,3800000
"NorthAdabor,Adabor,Dhaka",3,3,1005,6200000
"ShantinagarBazarRd,Shantinagar,Dhaka",4,3,1618,19800000
"Kallyanpur,Mirpur,Dhaka",3,3,1200,4500000
"Kallyanpur,Mirpur,Dhaka",3,3,1200,4400000
"BaddaNagorLane,Hazaribag,Dhaka",2,2,850,2975000
"BaddaNagorLane,Hazaribag,Dhaka",2,2,625,2187500
"BaddaNagorLane,Hazaribag,Dhaka",2,2,850,2975000
"BaddaNagorLane,Hazaribag,Dhaka",2,2,625,2187000
"BaddaNagorLane,Hazaribag,Dhaka",2,2,625,2975000
"BaddaNagorLane,Hazaribag,Dhaka",2,2,625,2187000
"EastRampura,Rampura,Dhaka",3,3,1395,6500000
"GanaktuliRoad,Hazaribag,Dhaka",2,1,350,1200000
"GanaktuliRoad,Hazaribag,Dhaka",2,1,350,1100000
"SouthBanasreeProject,Banasree,Dhaka",3,2,1100,5700000
"Section2,Mirpur,Dhaka",3,3,1250,7500000
"EastRampura,Rampura,Dhaka",3,3,1250,5000000
"Pirerbag,Mirpur,Dhaka",3,3,1350,6500000
"SouthBanasreeProject,Banasree,Dhaka",3,2,1100,5700000
"SouthBanasreeProject,Banasree,Dhaka",3,2,1100,5700000
"SouthBanasreeProject,Banasree,Dhaka",3,2,1100,5700000
"SouthBanasreeProject,Banasree,Dhaka",3,2,1100,5700000
"SouthBanasreeProject,Banasree,Dhaka",3,2,1100,5700000
"EastKazipara,Mirpur,Dhaka",2,2,900,4350000
"RoadNo11A,Dhanmondi,Dhaka",3,4,2600,35000000
"SouthBanasreeProject,Banasree,Dhaka",3,2,1100,5700000
"SouthBanasreeProject,Banasree,Dhaka",3,2,1100,5700000
"SouthBanasreeProject,Banasree,Dhaka",3,2,1100,5700000
"SouthBanasreeProject,Banasree,Dhaka",3,2,1100,5700000
"SouthBanasreeProject,Banasree,Dhaka",2,2,850,4800000
"SouthBanasreeProject,Banasree,Dhaka",2,2,850,4800000
"SouthBanasreeProject,Banasree,Dhaka",3,2,1100,5700000
"MalibagBazarRd,Malibagh,Dhaka",2,2,1050,6000000
"BlockD,BashundharaR-A,Dhaka",3,4,1760,19800000
"Bawnia,Turag,Dhaka",3,4,1460,7700000
"Bawnia,Turag,Dhaka",3,4,1460,7700000
"Bawnia,Turag,Dhaka",3,4,1460,7500000
"BlockG,Banasree,Dhaka",3,3,1365,7000000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"MeradiaGardensRoad,Banasree,Dhaka",2,2,850,5500000
"MeradiaGardensRoad,Banasree,Dhaka",3,3,1325,7200000
"RayerBazaar,Hazaribag,Dhaka",3,3,1250,7500000
"EastMonipur,Mirpur,Dhaka",2,2,900,3500000
"BaitulAmanHousingSociety,Adabor,Dhaka",3,3,1350,11000000
"Sector10,Purbachal,Dhaka",,,3640,36500000
"Sector24,Purbachal,Dhaka",,,2184,16500000
"Sector3,Purbachal,Dhaka",,,2184,16000000
"Sector21,Purbachal,Dhaka",,,2184,16000000
"Sector3,Uttara,Dhaka",3,3,1562,12000000
"Sector3,Uttara,Dhaka",3,4,2009,22500000
"RoadNo3,Shyamoli,Dhaka",3,3,1280,7000000
"Sector29,Purbachal,Dhaka",,,2184,15500000
"PCCultureHousing,Mohammadpur,Dhaka",3,3,1410,9000000
"BlockC,BashundharaR-A,Dhaka",4,4,3500,45000000
"Sector8,Purbachal,Dhaka",,,3640,37000000
"NorthBashabo,Bashabo,Dhaka",3,3,1398,9200000
"RoadNo4,Shyamoli,Dhaka",3,2,1100,5500000
"AgamasiLane,Bangshal,Dhaka",4,4,1350,6500000
"KhilbariTek,Badda,Dhaka",3,3,1300,5200000
"Kamlapur,Motijheel,Dhaka",3,2,1350,11500000
"Bochila,Mohammadpur,Dhaka",3,3,1236,5400000
"Bochila,Mohammadpur,Dhaka",3,3,1306,5500000
"Bochila,Mohammadpur,Dhaka",3,3,1236,5200000
"Bochila,Mohammadpur,Dhaka",3,3,1236,5000000
"Bochila,Mohammadpur,Dhaka",3,3,1306,5200000
"KalachandpurSchoolRoad,Kalachandpur,Dhaka",3,3,900,5000000
"KalachandpurSchoolRoad,Kalachandpur,Dhaka",3,3,950,5000000
"Section10,Mirpur,Dhaka",2,2,650,3100000
"Bochila,Mohammadpur,Dhaka",3,3,1348,5903520
"Bochila,Mohammadpur,Dhaka",3,3,1348,5761680
"Bochila,Mohammadpur,Dhaka",3,3,1348,5478900
"Bochila,Mohammadpur,Dhaka",3,3,1455,6024900
"NorthBashabo,Bashabo,Dhaka",3,3,1348,8900000
"Bochila,Mohammadpur,Dhaka",3,3,1600,7800000
"Chamilibag,Shantinagar,Dhaka",3,3,2350,27000000
"ShegunbagichaRoad,Shegunbagicha,Dhaka",3,3,1550,13000000
"BlockC,BashundharaR-A,Dhaka",4,4,5000,100000000
"BlockF,BashundharaR-A,Dhaka",4,4,1800,12000000
"Kallyanpur,Mirpur,Dhaka",2,2,900,4300000
"Shukrabad,Dhanmondi,Dhaka",,,5820,75000000
"BlockD,Banasree,Dhaka",3,3,1300,7800000
"BlockA,BashundharaR-A,Dhaka",3,3,1476,10500000
"RoadNo5,BananiDOHS,Dhaka",4,4,4007,92000000
"KalachandpurSchoolRoad,Kalachandpur,Dhaka",3,3,1050,5000000
"BlockG,BashundharaR-A,Dhaka",3,3,1400,11000000
"BlockA,BashundharaR-A,Dhaka",3,3,1450,10000000
"RoadNo11,Niketan,Dhaka",3,3,1558,14000000
"BlockG,Banasree,Dhaka",3,3,1241,7507000
"Jurain,Shyampur,Dhaka",18,10,5400,26000000
"UttarBadda,Badda,Dhaka",3,2,1000,6000000
"SouthBanasreeProject,Banasree,Dhaka",4,3,1600,10500000
"Kalabagan3rdLane,Kalabagan,Dhaka",,,10440,330000000
"ShahidNagar,Lalbagh,Dhaka",3,2,1020,5000000
"SouthBanasreeProject,Banasree,Dhaka",3,3,1180,7200000
"SouthBanasreeProject,Banasree,Dhaka",3,3,1180,7200000
"SouthBanasreeProject,Banasree,Dhaka",3,3,1180,7200000
"SouthBanasreeProject,Banasree,Dhaka",3,3,1180,7200000
"SouthBanasreeProject,Banasree,Dhaka",3,3,1180,7200000
"Kamrangirchar,Dhaka",,,6480,88000000
"SouthBanasreeProject,Banasree,Dhaka",3,3,1180,7200000
"SouthBanasreeProject,Banasree,Dhaka",3,3,1180,7200000
"SouthBanasreeProject,Banasree,Dhaka",3,3,1180,7200000
"SouthBanasreeProject,Banasree,Dhaka",3,3,1180,7200000
"WestDhanmondi,Dhanmondi,Dhaka",3,3,1272,11500000
"OuterCircularRoad,Maghbazar,Dhaka",3,3,1620,10500000
"Shiddheswari,Dhaka",2,2,1257,9000000
"Nayatola,Maghbazar,Dhaka",20,9,1800,28500000
"SouthBanasreeProject,Banasree,Dhaka",3,3,850,3500000
"SouthBanasreeProject,Banasree,Dhaka",3,2,975,4800000
"Gulshan2,Gulshan,Dhaka",4,4,4218,75000000
"Section1,Mirpur,Dhaka",3,3,1550,8000000
"BlockD,BashundharaR-A,Dhaka",3,3,2148,18000000
"Sector18,Purbachal,Dhaka",,,3640,31000000
"AzimpurRoad,Lalbagh,Dhaka",15,10,22500,260000000
"SouthBanasreeProject,Banasree,Dhaka",3,2,850,4400000
"Ashkona,DakshinKhan,Dhaka",3,3,1280,6878000
"Ashkona,DakshinKhan,Dhaka",3,3,1300,6980000
"Sector11,Purbachal,Dhaka",,,3640,39000000
"Sector16,Purbachal,Dhaka",,,3600,36500000
"Pirerbag,Mirpur,Dhaka",3,3,1250,6500000
"MoghbazarKaziOfficeLane,Maghbazar,Dhaka",3,3,1410,13000000
"Dogair,Demra,Dhaka",18,10,6750,20600000
"DoctorGoli,Maghbazar,Dhaka",3,4,1575,15000000
"Goran,Khilgaon,Dhaka",3,3,1215,6700000
"Goran,Khilgaon,Dhaka",3,3,1208,6600000
"Goran,Khilgaon,Dhaka",3,3,1248,6800000
"Monipuripara,Tejgaon,Dhaka",3,2,1250,9500000
"Monipuripara,Tejgaon,Dhaka",5,4,1750,12600000
"BlockC,BashundharaR-A,Dhaka",1,1,375,4500000
"BlockH,Banasree,Dhaka",3,3,1450,8500000
"EastManiknagar,Maniknagar,Dhaka",2,2,975,4500000
"SouthBanasreeProject,Banasree,Dhaka",2,2,740,3800000
"EastManiknagar,Maniknagar,Dhaka",2,2,975,4500000
"EastManiknagar,Maniknagar,Dhaka",2,2,975,4500000
"Goran,Khilgaon,Dhaka",3,3,1106,6100000
"ManiknagarLinkRoad,Maniknagar,Dhaka",3,3,1350,8000000
"Meradia,Khilgaon,Dhaka",3,3,1400,7700000
"Meradia,Khilgaon,Dhaka",3,3,1305,6800000
"Meradia,Khilgaon,Dhaka",4,3,1600,8800000
"Goran,Khilgaon,Dhaka",3,3,1340,6500000
"Goran,Khilgaon,Dhaka",3,3,1350,6500000
"Goran,Khilgaon,Dhaka",3,3,1390,6700000
"Goran,Khilgaon,Dhaka",3,3,1360,6600000
"Goran,Khilgaon,Dhaka",3,3,1370,6600000
"Goran,Khilgaon,Dhaka",3,3,1300,6300000
"2ndColony,Mirpur,Dhaka",3,3,930,3900000
"MasjidRoad,AftabNagar,Dhaka",2,2,750,4000000
"SaatRawza,Bangshal,Dhaka",3,3,1100,6000000
"Goran,Khilgaon,Dhaka",3,3,1215,6600000
"SouthManiknagar,Maniknagar,Dhaka",2,2,900,3325000
"SouthManiknagar,Maniknagar,Dhaka",2,2,900,2700000
"Goran,Khilgaon,Dhaka",3,3,1106,6200000
"Pirerbag,Mirpur,Dhaka",3,3,1140,5500000
"Pirerbag,Mirpur,Dhaka",3,3,1450,5500000
"NatunBazar,Badda,Dhaka",3,3,1100,5500000
"CircularRoad,Dhanmondi,Dhaka",3,3,1530,11000000
"GreenRoad,Kathalbagan,Dhaka",2,2,850,5950000
"Pirerbag,Mirpur,Dhaka",2,2,820,2500000
"Goran,Khilgaon,Dhaka",2,2,800,3800000
"EastManiknagar,Maniknagar,Dhaka",3,2,1280,5500000
"SouthBashabo,Bashabo,Dhaka",2,1,307,2000000
"SouthBashabo,Bashabo,Dhaka",2,1,343,2000000
"SouthBashabo,Bashabo,Dhaka",2,1,307,2000000
"WestNandipara,Khilgaon,Dhaka",,,7200,70000000
"SouthBashabo,Bashabo,Dhaka",2,1,307,2000000
"SouthBashabo,Bashabo,Dhaka",2,1,380,2000000
"SouthBashabo,Bashabo,Dhaka",2,1,380,2000000
"SouthBashabo,Bashabo,Dhaka",2,1,394,2000000
"SouthBashabo,Bashabo,Dhaka",2,1,343,2000000
"SouthBashabo,Bashabo,Dhaka",2,1,350,2000000
"SouthBashabo,Bashabo,Dhaka",2,1,307,2000000
"SouthBashabo,Bashabo,Dhaka",1,1,350,2000000
"UttarBadda,Badda,Dhaka",2,2,900,4200000
"PCCultureHousing,Mohammadpur,Dhaka",3,3,1410,8800000
"PCCultureHousing,Mohammadpur,Dhaka",3,3,1330,8800000
"PCCultureHousing,Mohammadpur,Dhaka",3,3,1300,7500000
"SouthBashabo,Bashabo,Dhaka",2,1,350,2000000
"PCCultureHousing,Mohammadpur,Dhaka",3,3,1300,7500000
"SouthBashabo,Bashabo,Dhaka",2,1,394,2000000
"SouthBashabo,Bashabo,Dhaka",2,1,380,2000000
"SouthBashabo,Bashabo,Dhaka",2,1,394,2000000
"SouthBashabo,Bashabo,Dhaka",2,1,343,2000000
"SouthBashabo,Bashabo,Dhaka",2,1,307,2000000
"SouthBashabo,Bashabo,Dhaka",2,1,394,2000000
"SouthBashabo,Bashabo,Dhaka",2,1,350,2000000
"SouthBashabo,Bashabo,Dhaka",2,1,343,2000000
"SouthBashabo,Bashabo,Dhaka",2,1,307,2000000
"SouthBashabo,Bashabo,Dhaka",2,1,350,2000000
"SouthBashabo,Bashabo,Dhaka",2,1,360,2000000
"SouthBashabo,Bashabo,Dhaka",2,1,380,2000000
"SouthKeraniganj,Keraniganj,Dhaka",3,2,1000,3800000
"AtiBazar,Keraniganj,Dhaka",3,2,1250,3750000
"SouthKeraniganj,Keraniganj,Dhaka",3,2,1000,3800000
"SouthKeraniganj,Keraniganj,Dhaka",3,2,1100,3800000
"Hugurpara,Kamrangirchar,Dhaka",,,1080,11000000
"WestNakhalpara,Tejgaon,Dhaka",,,1440,30000000
"SouthKeraniganj,Keraniganj,Dhaka",3,2,1000,3800000
"SouthKeraniganj,Keraniganj,Dhaka",3,2,1000,3800000
"SouthKeraniganj,Keraniganj,Dhaka",3,2,1000,3800000
"SouthKeraniganj,Keraniganj,Dhaka",3,2,1000,3800000
"Dokkhingao,Bashabo,Dhaka",2,2,850,3800000
"PCCultureHousing,Mohammadpur,Dhaka",3,3,1300,7500000
"Dokkhingao,Bashabo,Dhaka",2,2,850,3800000
"Dokkhingao,Bashabo,Dhaka",2,2,850,3800000
"SouthKeraniganj,Keraniganj,Dhaka",3,2,1000,3000000
"SouthKeraniganj,Keraniganj,Dhaka",3,2,1000,3800000
"SouthKeraniganj,Keraniganj,Dhaka",3,2,1000,3800000
"SouthKeraniganj,Keraniganj,Dhaka",3,2,1000,3000000
"Section10,Mirpur,Dhaka",3,3,1420,8226000
"Section10,Mirpur,Dhaka",3,3,1490,8597000
"Monipuripara,Tejgaon,Dhaka",,,7800,65000000
"SouthKeraniganj,Keraniganj,Dhaka",3,3,1150,4950000
"Shahjadpur,Badda,Dhaka",3,2,1180,7670000
"Shahjadpur,Badda,Dhaka",3,2,1180,7670000
"Shahjadpur,Badda,Dhaka",3,2,1180,7670000
"Shahjadpur,Badda,Dhaka",3,2,1180,7670000
"BlockC,BashundharaR-A,Dhaka",3,4,2100,18000000
"Meradia,Khilgaon,Dhaka",3,2,1020,4700000
"Meradia,Khilgaon,Dhaka",3,2,1020,4700000
"Meradia,Khilgaon,Dhaka",3,2,1020,4700000
"Meradia,Khilgaon,Dhaka",2,2,1020,4700000
"Meradia,Khilgaon,Dhaka",3,3,1305,6200000
"Pirerbag,Mirpur,Dhaka",3,3,1150,5000000
"Shahjadpur,Badda,Dhaka",3,2,1180,7670000
"AhmedNagar,Mirpur,Dhaka",3,3,1200,6000000
"AhmedNagar,Mirpur,Dhaka",3,3,1200,6000000
"AhmedNagar,Mirpur,Dhaka",3,3,1200,6000000
"Kadamtala,Bashabo,Dhaka",3,3,1250,6700000
"Kadamtala,Bashabo,Dhaka",3,3,1250,6600000
"PCCultureHousing,Mohammadpur,Dhaka",3,4,1760,11000000
"Shiddheswari,Dhaka",2,2,1265,7500000
"SouthKeraniganj,Keraniganj,Dhaka",3,3,1150,4950000
"Shahjadpur,Badda,Dhaka",3,2,1180,7670000
"Shahjadpur,Badda,Dhaka",3,3,950,5225000
"PCCultureHousing,Mohammadpur,Dhaka",3,3,1300,7500000
"Section6,Mirpur,Dhaka",2,2,1050,6000000
"Pirerbag,Mirpur,Dhaka",3,3,1150,5000000
"EastManiknagar,Maniknagar,Dhaka",,,1800,7500000
"PCCultureHousing,Mohammadpur,Dhaka",3,3,1300,7500000
"Pirerbag,Mirpur,Dhaka",4,3,1300,6000000
"AhmedNagar,Mirpur,Dhaka",3,3,1200,6000000
"Shahjadpur,Badda,Dhaka",3,3,1250,6875000
"Shahjadpur,Badda,Dhaka",3,3,1602,13200000
"Bochila,Mohammadpur,Dhaka",3,3,1290,5876000
"Bochila,Mohammadpur,Dhaka",3,3,1290,5876000
"Bochila,Mohammadpur,Dhaka",3,3,1190,5436000
"Bochila,Mohammadpur,Dhaka",3,3,1220,5568000
"Bochila,Mohammadpur,Dhaka",3,3,1190,5436000
"NewMarket,Dhaka",3,2,1050,7350000
"BlockM,BashundharaR-A,Dhaka",,,5400,52500000
"SouthKeraniganj,Keraniganj,Dhaka",3,3,1100,4800000
"SouthKeraniganj,Keraniganj,Dhaka",3,3,1100,4800000
"SouthKeraniganj,Keraniganj,Dhaka",3,3,1150,4950000
"SouthKeraniganj,Keraniganj,Dhaka",3,3,1100,4800000
"SouthKeraniganj,Keraniganj,Dhaka",3,3,1100,4800000
"Shahjadpur,Badda,Dhaka",3,3,950,5225000
"AtiBazar,Keraniganj,Dhaka",3,2,900,2000000
"Section10,Mirpur,Dhaka",2,2,940,5500000
"BlockE,AftabNagar,Dhaka",3,3,1650,12000000
"BlockE,AftabNagar,Dhaka",3,3,1650,12000000
"Arambagh,Motijheel,Dhaka",3,3,1230,9650000
"SouthBadda,Badda,Dhaka",3,3,1700,11220000
"SouthBadda,Badda,Dhaka",3,3,1700,11220000
"SouthBanasreeProject,Banasree,Dhaka",3,3,1100,6700000
"Section6,Mirpur,Dhaka",5,4,2400,18000000
"BlockF,Banasree,Dhaka",3,2,1077,5900000
"NorthRoad,Dhanmondi,Dhaka",,,3672,300000000
"BlockD,Banasree,Dhaka",,,2160,90000000
"Bochila,Mohammadpur,Dhaka",3,3,1190,5436000
"Bochila,Mohammadpur,Dhaka",3,3,1290,5876000
"Bochila,Mohammadpur,Dhaka",3,3,1220,5568000
"Bochila,Mohammadpur,Dhaka",3,3,1220,5568000
"Bochila,Mohammadpur,Dhaka",3,3,1190,5436000
"Bochila,Mohammadpur,Dhaka",3,3,1290,5876000
"Bochila,Mohammadpur,Dhaka",5,5,2679,12000000
"Bochila,Mohammadpur,Dhaka",3,3,1324,5700000
"Bochila,Mohammadpur,Dhaka",3,3,1324,5700000
"Bochila,Mohammadpur,Dhaka",3,3,1324,5700000
"Bochila,Mohammadpur,Dhaka",3,3,1355,6100000
"SouthTownR/A,Keraniganj,Dhaka",,,4406,10404000
"SouthKeraniganj,Keraniganj,Dhaka",3,3,1300,6200000
"SouthKeraniganj,Keraniganj,Dhaka",3,3,1300,6500000
"SouthBanasreeProject,Banasree,Dhaka",3,3,1000,5000000
"Bochila,Mohammadpur,Dhaka",3,3,1220,5568000
"BlockI,BashundharaR-A,Dhaka",,,14400,140000000
"UttarBadda,Badda,Dhaka",3,3,1478,8868000
"UttarBadda,Badda,Dhaka",3,3,1478,8868000
"UttarBadda,Badda,Dhaka",3,3,1478,8868000
"UttarBadda,Badda,Dhaka",3,3,1400,8400000
"UttarBadda,Badda,Dhaka",3,3,1478,8868000
"UttarBadda,Badda,Dhaka",3,3,1478,8868000
"MiddleBadda,Badda,Dhaka",3,3,1400,8400000
"MiddleBadda,Badda,Dhaka",3,3,1400,8400000
"MiddleBadda,Badda,Dhaka",3,3,1400,8400000
"ChikhaBazar,Ibrahimpur,Dhaka",3,3,1350,6480000
"ChikhaBazar,Ibrahimpur,Dhaka",3,3,1290,5805000
"ChikhaBazar,Ibrahimpur,Dhaka",3,3,1290,5805000
"ChikhaBazar,Ibrahimpur,Dhaka",3,3,1290,5805000
"ChikhaBazar,Ibrahimpur,Dhaka",3,3,1290,5805000
"Matikata,Cantonment,Dhaka",3,2,850,3600000
"SouthBadda,Badda,Dhaka",3,3,1700,11220000
"BlockF,BashundharaR-A,Dhaka",3,3,1500,11000000
"HajiRahimBoxLane,Lalbagh,Dhaka",3,2,950,4750000
"Chowdhuripara,Khilgaon,Dhaka",2,2,950,6000000
"AhmedNagar,Mirpur,Dhaka",3,3,975,4500000
"MatikataRoad,Cantonment,Dhaka",3,3,1350,6500000
